,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Functional_Area,Industry,Job_Application,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Skill_Experience,UG,min_experience,max_experience,min_salary,max_salary,Job_Title_lower,Position_Rank,Actual_Job_Title,Company_Name_lower,Company,Doc_require,PG_require,UG_require,Location_clean,loc_Bengaluru,loc_Delhi,loc_Mumbai,loc_Hyd,loc_Pune,loc_Kol,loc_Chennai
33,https://www.naukri.com/job-listings-Data-Scientist-senior-Data-Scientist-Advanced-Analytics-Consulting-F-Premium-Chennai-3-to-8-years-121017900413,Premium  hiring for Client of Red Rock,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,10,5,Data Scientist/senior Data Scientist - Advanced Analytics Consulting F,263,"Hadoop,R,Hive,SQL,SAS,Java,Python,Linear Regression,Machine Learning,Text Analytics,Data Analyst,Perl,C++,Hbase,MAPR ",Chennai,,"MS/M.Sc(Science) - Any Specialization, M.Tech - Any Specialization",Analytics & BI,,B.Tech/B.E. - Any Specialization,3.0,8.0,,,data scientist/senior data scientist - advanced analytics consulting f,senior,data scientist,premium  hiring for client of red rock,client of red rock,No,Yes,Yes,Chennai,,,,,,,Chennai
34,https://www.naukri.com/job-listings-Data-Scientist-Analytics-Firm-Premium-Mumbai-2-to-7-years-121017900371,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,49,5,Data Scientist - Analytics Firm,199,"hadoop,java,python,algorithms,big data,data science,r,algorithm development,advanced analytics,data scientist,Statistics,Data Analytics,Data Management,Statistical Modeling ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,,Any Graduate - Any Specialization,2.0,7.0,,,data scientist - analytics firm,mid_level,data scientist,premium  hiring for red rock,red rock,No,Yes,Yes,Mumbai,,,Mumbai,,,,
35,https://www.naukri.com/job-listings-Senior-Reporting-Analyst-Data-Scientist-Consulting-Firm-Premium-Chennai-3-to-6-years-121017900359,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,Strategy  /    Management Consulting Firms,27,6,Senior Reporting Analyst - Data Scientist - Consulting Firm,154,"Excel,Analytics,Statistics,Data Mining,Regression Analysis,Data Management,Big Data,Statistical Software,Operations Leadership,MS SQL,Senior Reporting Analyst,SQL,Data Visualization,Predictive analytics,Machine Learning,Data Scientist ",Chennai,,Any Postgraduate - Any Specialization,Analytics & BI,,"Any Graduate - Any Specialization, B.Sc - Maths, Statistics, B.A - Maths, Statistics",3.0,6.0,,,senior reporting analyst - data scientist - consulting firm,senior,data scientist,premium  hiring for red rock,red rock,No,Yes,Yes,Chennai,,,,,,,Chennai
36,https://www.naukri.com/job-listings-Data-Scientist-Digital-Intelligence-COE-Courier-Services-Premium-Mumbai-2-to-7-years-121017900183,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,20,5,Data Scientist - Digital Intelligence - COE - Courier Services,235,"Hadoop,Hive,Data Analysis,Advanced Excel,SAS,Oozie,Flume,SQL,Sqoop,STATA,Data Scientist,Digital Intelligence ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,,Any Graduate - Any Specialization,2.0,7.0,,,data scientist - digital intelligence - coe - courier services,mid_level,data scientist,premium  hiring for red rock,red rock,No,Yes,Yes,Mumbai,,,Mumbai,,,,
37,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-Premium-Mumbai-3-to-6-years-111017901148,Premium  hiring for The Hiring Story,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,26,6,Data Scientist - ETL/ Analytics,253,"Data Science,Machine Learning,SQL,Python,R,ETL,Statistics,Analytics,Data Scientist ",Mumbai,,Any Postgraduate,Analytics & BI,,Any Graduate - Any Specialization,3.0,6.0,,,data scientist - etl/ analytics,mid_level,data scientist,premium  hiring for the hiring story,the hiring story,No,Yes,Yes,Mumbai,,,Mumbai,,,,
38,https://www.naukri.com/job-listings-Manager-senior-Manager-Cyber-Security-Data-Scientist-Premium-Mumbai-6-to-11-years-111017901098,Premium  hiring for Client of Contactx Resource Management,System Security,Doctorate Not Required,"IT Software - DBA   ,     Datawarehousing",Strategy  /    Management Consulting Firms,10,6,Manager/senior Manager - Cyber Security Data Scientist,151,"data science,data modeling,data analysis,cyber security,data scientist,data analytics,data management,Statistical Modeling ",Mumbai,,Any Postgraduate - Any Specialization,Admin/Maintenance/Security/Datawarehousing,,Any Graduate - Any Specialization,6.0,11.0,,,manager/senior manager - cyber security data scientist,senior,data scientist,premium  hiring for client of contactx resource management,client of contactx resource management,No,Yes,Yes,Mumbai,,,Mumbai,,,,
39,https://www.naukri.com/job-listings-Data-Scientist-Python-r-Premium-Mumbai-2-to-5-years-121017900047,Premium  hiring for The Hiring Story,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,29,5,Data Scientist - Python/r,280,"data analysis,data mining,data collection,r,research,database architecture,python,matlab,sql,data visualisation ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,"Education & Experiences:- Bachelors Degree in Computer Science/Mathematics from recognised University- 3+ years of experience in Data Science and Analytics- Past experience with data visualisation and application- Good scripting and programming skills- Competency in creating and giving presentations- Strong communication and time-management skills Technical Skills:Languages: English (Fluent); Strong Verbal and Written Communication ComputerLanguages & Skills: Python (NumPy), R/Matlab, SQL and NonSQL Databases (Mongo, Cassandra, etc.),Data Visualisation Tools (D3.js, Kibana, Tableau), MS Office.","B.Tech/B.E. - Computers, B.Sc - Computers, Maths",2.0,5.0,,,data scientist - python/r,mid_level,data scientist,premium  hiring for the hiring story,the hiring story,No,Yes,Yes,Mumbai,,,Mumbai,,,,
40,https://www.naukri.com/job-listings-Data-Scientist-R-python-machine-Learning-Premium-Bengaluru-2-to-4-years-111017901620,Premium  hiring for Spurrin Innovation Pvt Ltd,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,151,5,Data Scientist - R/python/machine Learning,655,"deep learning,machine learning,r,python,model development,algorithms,data analysis,model validation,ai,optimization algorithms ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,,Any Graduate - Any Specialization,2.0,4.0,,,data scientist - r/python/machine learning,mid_level,data scientist,premium  hiring for spurrin innovation pvt ltd,spurrin innovation pvt ltd,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
41,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-101017901328,HuQuo,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,62,6,Data Scientist - Python - BFS,439,"Python,Text Mining,Data Structures ","Delhi NCR,    Gurgaon",,Any Postgraduate - Any Specialization,Analytics & BI,Please refer to the Job description above,B.Tech/B.E. - Any Specialization,2.0,5.0,,,data scientist - python - bfs,mid_level,data scientist,huquo,huquo,No,Yes,Yes,"Delhi NCR,    Gurgaon",,Delhi NCR,,,,,
42,https://www.naukri.com/job-listings-Data-Scientist-EYGBS-India-Private-Limited-Trivandrum-5-to-10-years-091017005966,EYGBS (India) Private Limited,Database Architect/Designer,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,30,9,Data Scientist,457,"text mining,machine learning,Python,R,Big Data Developer ",Trivandrum,1.0,,Programming & Design,Please refer to the Job description above,Any Graduate - Any Specialization,5.0,10.0,,,data scientist,mid_level,data scientist,eygbs (india) private limited,eygbs (india) private limited,Yes,No,Yes,Trivandrum,,,,,,,
43,https://www.naukri.com/job-listings-Senior-Manager-Manager-Data-Scientist-Crescendo-Global-Services-Mumbai-3-to-8-years-141017001537,Crescendo Global Services,Analytics Manager,Any Doctorate - Any Specialization,Analytics & Business Intelligence,Media  /    Entertainment  /    Internet,14,4,Senior Manager/ Manager- Data Scientist,194,"Deep Learning,R,Data Science,Spark,Machine Learning,Python,Statistical Modeling,Big Data,SCALA,Team Operations ",Mumbai,,"MBA/PGDM - Any Specialization, M.Tech - Any Specialization",Analytics & BI,Please refer to the Job description above,B.Tech/B.E. - Any Specialization,3.0,8.0,1200000.0,1800000.0,senior manager/ manager- data scientist,senior,data scientist,crescendo global services,crescendo global services,Yes,Yes,Yes,Mumbai,,,Mumbai,,,,
44,https://www.naukri.com/job-listings-Urgent-Opening-For-Software-Engineer-data-Scientist-for-MNC-Mumbai-Amal-Info-System-Pvt-ltd-Mumbai-3-to-7-years-141017000707,Amal Info System Pvt ltd,Software Developer,Doctorate Not Required,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,4,Urgent Opening For Software Engineer(data Scientist) for MNC Mumbai,196,"Software Engineering,Data Scientist,python ",Mumbai,,Any Postgraduate - Any Specialization,Programming & Design,Please refer to the Job description above,Any Graduate - Any Specialization,3.0,7.0,900000.0,1800000.0,urgent opening for software engineer(data scientist) for mnc mumbai,mid_level,data scientist,amal info system pvt ltd,amal info system pvt ltd,No,Yes,Yes,Mumbai,,,Mumbai,,,,
45,https://www.naukri.com/job-listings-Manager-Data-Scientist-for-an-Internet-Company-Talentfair-Consultancy-Private-Limited-Mumbai-Tardeo-3-to-8-years-111017006409,Talentfair Consultancy Private Limited,Data Analyst,,Analytics & Business Intelligence,Media  /    Entertainment  /    Internet,17,7,Manager - Data Scientist for an Internet Company,140,"Data scientist,big data,BI ",Mumbai(Tardeo),1.0,MS/M.Sc(Science) - Statistics,Analytics & BI,Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, B.Sc - Statistics",3.0,8.0,1300000.0,1400000.0,manager - data scientist for an internet company,mid_level,data scientist,talentfair consultancy private limited,talentfair consultancy private limited,Yes,Yes,Yes,Mumbai(Tardeo),,,Mumbai,,,,
46,https://www.naukri.com/job-listings-Hiring-For-Data-Scientist-New-Horizons-Noida-Sector-3-Noida-3-to-8-years-111017003511,New Horizons  hiring for MNC- DATA Scientist,Data Analyst,Any Doctorate - Any Specialization,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,31,7,Hiring For Data Scientist,182,"big data,data analyst,data scientist,business analyst ",Noida(Sector-3 Noida),1.0,,Analytics & BI,Please refer to the Job description above,,3.0,8.0,600000.0,1300000.0,hiring for data scientist,mid_level,data scientist,new horizons  hiring for mnc- data scientist,mnc- data scientist,Yes,No,No,Noida(Sector-3 Noida),,Delhi NCR,,,,,
47,https://www.naukri.com/job-listings-DATA-Scientist-Required-EXP-ON-SAS-Python-R-AI-ML-NLP-IN-Gurgaon-Hire-Q-Consulting-Gurgaon-3-to-7-years-141017003500,Hire Q Consulting  hiring for Client in gurgaon,Data Analyst,,Analytics & Business Intelligence,IT-Software  /    Software Services,67,4,"DATA Scientist Required EXP. ON SAS, Python, R, AI, ML, NLP IN Gurgaon",357,""" ; natural language processing"" ;,nlp,machine learning,r,python,sas,artificial intellegence,text analytics,text data analytics,text data modeling ",Gurgaon,1.0,,Analytics & BI,"*Experience working in Data Science and Natural Language Processing
*Deep Knowledge with Big Data and predictive modelling
*Experience with command-line scripting, data structures and algorithms and ability to work on linux environment",Any Graduate - Any Specialization,3.0,7.0,,,"data scientist required exp. on sas, python, r, ai, ml, nlp in gurgaon",mid_level,data scientist,hire q consulting  hiring for client in gurgaon,client in gurgaon,Yes,No,Yes,Gurgaon,,Delhi NCR,,,,,
48,https://www.naukri.com/job-listings-Principal-Research-Scientist-Data-Mining-Premium-Bengaluru-10-to-18-years-141017000457,Premium  hiring for Pentagon Services,Data Analyst,,Analytics & Business Intelligence,Accounting  /    Finance,10,4,Principal Research Scientist - Data Mining,132,"Research,Machine Learning,Data Mining,Intellectual Property,Computer Science,Problem Solving,Communication Skills ",Bengaluru,,"M.Tech - Any Specialization, Computers, MCA - Computers, MS/M.Sc(Science) - Any Specialization, Chemistry, Statistics, M.A - Any Specialization, Statistics",Analytics & BI,Please refer to the Job description above,Any Graduate - Any Specialization,10.0,18.0,,,principal research scientist - data mining,mid_level,data scientist,premium  hiring for pentagon services,pentagon services,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
49,https://www.naukri.com/job-listings-Principal-Research-Scientist-Data-Analytics-Premium-Bengaluru-10-to-18-years-141017000455,Premium  hiring for Pentagon Services,Data Analyst,,Analytics & Business Intelligence,Accounting  /    Finance,20,4,Principal Research Scientist - Data Analytics,171,"Data Analysis,Data Analytics,Research,Statistical Analysis,Intellectual Property,Signal Processing,Computer Science,Problem Solving,Communication Skills ",Bengaluru,,"MCA - Computers, M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Any Specialization, Computers, Statistics, M.A - Any Specialization, Statistics",Analytics & BI,Please refer to the Job description above,Any Graduate - Any Specialization,10.0,18.0,,,principal research scientist - data analytics,mid_level,data scientist,premium  hiring for pentagon services,pentagon services,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
50,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Data-Mining-nlp-Premium-Bengaluru-5-to-10-years-111017900543,Premium  hiring for Career Maker,Data Analyst,"Ph.D - Computers, Statistics",Analytics & Business Intelligence,IT-Software  /    Software Services,23,6,Machine Learning Scientist - Data Mining/nlp,234,"Machine Learning,NLP,Data Mining,Model Validation,Model Development,Research,Machine Learning Scientist ",Bengaluru,,"MS/M.Sc(Science) - Computers, Any Specialization, Statistics",Analytics & BI,"Basic Qualifications :- An MS/PhD in CS, Machine Learning, Operational research, Statistics or in a highlyquantitative field- 1 to 10 years of industrial experience in predictive modeling and analysis, predictive software development- Strong Problem solving ability- Good skills with Java or C++, Perl/Python (or similar scripting language)- Experience in using R, Matlab, or any other statistical software- Experience in mentoring junior team members, and guiding them on machine learning and data modeling applications- Strong communication and data presentation skillsPreferred Qualifications :- 1 to 10 years of industrial experience in predictive modeling and analysis, predictive software development- Experience handling gigabyte and terabyte size datasets- Experience working with retail or e-commerce data- Experience working with distributed systems and grid computing- Publications or presentation in recognized Machine Learning and Data Mining journals/conferences",Any Graduate - Any Specialization,5.0,10.0,,,machine learning scientist - data mining/nlp,mid_level,data scientist,premium  hiring for career maker,career maker,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
51,https://www.naukri.com/job-listings-Data-Analyst-scientist-Energy-Utility-Development-Group-Premium-Delhi-NCR-Gurgaon-5-to-10-years-111017901089,Premium,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,64,6,Data Analyst/scientist - Energy & Utility Development Group,403,"R,Data Analysis,SQL,Business Analytics,Predictive Modeling,Data Mining,Business Intelligence,Python,Analytics Reporting,Statistical Software ","Delhi NCR,    Gurgaon",,Any Postgraduate - Any Specialization,Analytics & BI,"Skill Required- This includes data mining skills (including data auditing, aggregation, validation, and reconciliation), advanced modeling techniques (statistical, mathematical, predictive modeling), testing and creating and explaining results in clear and concise reports. - Skill to integrate multiple systems and data sets. - Data analyst should have a broad understanding and have experience with real-time analytics and business intelligence platforms such as Tableau Software. - Knowledge of SQL databases, several programming languages and statistical software packages such as Python, R, Java, Ruby, Clojure, Matlab, Pig or SQL. - At least basic knowledge of working with Hadoop and MapReduce should be present. Using scripting languages a big data analyst should be able to develop new insights from the available data. - Data analyst should be able to perform A/B testing based on different hypotheses too, directly and indirectly, impact different Key Performance Indicators of Renewable Energy. - An understanding of a variety of hardware platforms including mainframes, distributed platforms, desktops, and mobile devices as well as a deep understanding of databases, data in storage and data in motion.",Any Graduate - Any Specialization,5.0,10.0,,,data analyst/scientist - energy & utility development group,mid_level,data scientist,premium,job consultancy,No,Yes,Yes,"Delhi NCR,    Gurgaon",,Delhi NCR,,,,,
