,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
25,Error,,,Error,,,169,https://www.naukri.com/job-listings-Senior-Data-Scientist-Yodlee-Infotech-Private-Limited-Bengaluru-7-to-12-years-091017006886,Posted: 10 days ago,Error,83,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Data-Scientist-Yodlee-Infotech-Private-Limited-Bengaluru-7-to-12-years-091017006886
26,JConnect Infotech Private Limited,Data Analyst,,7 - 12 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,61,https://www.naukri.com/job-listings-Hiring-For-Data-Scientist-7-yrs-Permanent-Bangalore-JConnect-Infotech-Private-Limited-Bengaluru-7-to-12-years-031017006007,Posted 16 days ago,Hiring For: Data Scientist| 7+ yrs | Permanent | Bangalore,405,"Machine Learning,Natural Language Processing,NLP,IT Recruitment,Neural Networks,Data Mining,Fraud Analytics,Algorithms,Social Networking,Product Service ",Bengaluru,,,Analytics & BI,"INR  12,00,000 - 20,00,000 P.A.","12,00,000 - 20,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Hiring-For-Data-Scientist-7-yrs-Permanent-Bangalore-JConnect-Infotech-Private-Limited-Bengaluru-7-to-12-years-031017006007
27,NALCO WATER INDIA LIMITED,Analytics Manager,,1 - 5 yrs,Analytics & Business Intelligence,Water Treatment  /    Waste Management,625,https://www.naukri.com/job-listings-Data-Scientist-NALCO-WATER-INDIA-LIMITED-Pune-1-to-5-years-031017005225,Posted 16 days ago,Data Scientist,1278,"big data analytics,r,data science,predictive modeling,Azure,Phython,cloud computing ",Pune,Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-NALCO-WATER-INDIA-LIMITED-Pune-1-to-5-years-031017005225
28,Error,,,Error,,,1024,https://www.naukri.com/job-listings-Data-Scientist-GENPACT-India-Private-Limited-Bengaluru-Noida-4-to-9-years-250717005734,Posted: 15 days ago,Error,838,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Scientist-GENPACT-India-Private-Limited-Bengaluru-Noida-4-to-9-years-250717005734
29,CML Media Softwares,Solution Architect / Enterprise Architect,,6 - 11 yrs,"IT Software - eCommerce   ,     Internet Technologies",IT-Software  /    Software Services,65,https://www.naukri.com/job-listings-Data-Scientist-machine-Learning-Programming-Experience-is-Must-CML-Media-Softwares-Chennai-6-to-11-years-170817003638,Posted 13 days ago,Data Scientist (machine Learning Programming Experience is Must),995,"Python,R,SAS,SPSS,Machine Learning ",Chennai,,,System Design/Implementation/ERP/CRM,"INR  7,50,000 - 17,50,000 P.A.","7,50,000 - 17,50,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-machine-Learning-Programming-Experience-is-Must-CML-Media-Softwares-Chennai-6-to-11-years-170817003638
30,Terra Blue Exploration Technologies Pvt. Ltd.,Clinical Research Associate/Scientist,,2 - 5 yrs,"Engineering Design   ,     R&D",Medical  /    Healthcare  /    Hospitals,150,https://www.naukri.com/job-listings-Senior-Data-Scientist-Terra-Blue-Exploration-Technologies-Pvt-Ltd-Bengaluru-2-to-5-years-091017002634,Posted 10 days ago,Senior Data Scientist,450,"Data Science,Machine Learning,R,Python,Model Development,Algorithms,Model Validation ",Bengaluru,,,R&D,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"2+ years- experience (hands-on) working with Data Science projects involving problems related with supervised and unsupervised learning.	Deep understanding of statistical and predictive modeling concepts, machine-learning approaches, clustering and classification techniques, and recommendation and optimization algorithms.	Good with analyzing large, complex, multi-dimensional datasets with a variety of tools such as R, Python etc.	Hands-on experience with one or more of statistical analysis tools such as R, Python, Matlab, Spark MLLib etc.	Strong written and verbal communication skills and the ability to successfully collaborate with colleagues from diverse technical backgrounds.	Ability to work with Topline and headcount targets.",,https://www.naukri.com/job-listings-Senior-Data-Scientist-Terra-Blue-Exploration-Technologies-Pvt-Ltd-Bengaluru-2-to-5-years-091017002634
31,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Data-Scientist-UBS-Business-Solutions-India-Pvt-Ltd-Pune-2-to-3-years-041017900969,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Data-Scientist-UBS-Business-Solutions-India-Pvt-Ltd-Pune-2-to-3-years-041017900969
32,Careernet Technologies Pvt Ltd,Software Developer,,4 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,55,https://www.naukri.com/job-listings-Data-Scientist-Opportunity-with-Network-Security-Product-Startup-Careernet-Technologies-Pvt-Ltd-Bengaluru-4-to-8-years-290917004625,Posted 20 days ago,Data Scientist Opportunity with Network Security Product Startup,508,"machine learning,python,r,data mining,sql,Data Scientist ",Bengaluru,,,Programming & Design,"INR  20,00,000 - 35,00,000 P.A.","20,00,000 - 35,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Opportunity-with-Network-Security-Product-Startup-Careernet-Technologies-Pvt-Ltd-Bengaluru-4-to-8-years-290917004625
33,Rockwell Collins (India) Enterprises Pvt Ltd,Data Analyst,,7 - 12 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,372,https://www.naukri.com/job-listings-Data-Scientist-Rockwell-Collins-India-Enterprises-Pvt-Ltd-Bengaluru-7-to-12-years-280917001373,Posted 21 days ago,Data Scientist,729,"Data Scientist,R,Neural networks,predictive analytics,ARIMA modeling,deep learning,machine learning ",Bengaluru,,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Rockwell-Collins-India-Enterprises-Pvt-Ltd-Bengaluru-7-to-12-years-280917001373
34,IQSS INFOTECH,Team Lead/Technical Lead,,1 - 6 yrs,"IT Software - eCommerce   ,     Internet Technologies",IT-Software  /    Software Services,383,https://www.naukri.com/job-listings-Data-Scientist-Position-Opening-Gurgaon-IQSS-INFOTECH-Gurgaon-1-to-6-years-220917003368,Posted 23 days ago,Data Scientist Position Opening @ Gurgaon,1349,"Data Scientist,Machine Learning,NLP,Natural Language Processing,Deep Learning,Data Science ",Gurgaon,,,Programming & Design,"INR  10,00,000 - 20,00,000 P.A.","10,00,000 - 20,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Position-Opening-Gurgaon-IQSS-INFOTECH-Gurgaon-1-to-6-years-220917003368
35,DB Corp Ltd.,Software Developer,,3 - 6 yrs,"IT Software - eCommerce   ,     Internet Technologies",Media  /    Entertainment  /    Internet,78,https://www.naukri.com/job-listings-Data-Scientist-Dainik-Bhaskar-Digital-Noida-DB-Corp-Ltd-Noida-Sector-63-Noida-3-to-6-years-210917002946,Posted 28 days ago,Data Scientist - Dainik Bhaskar Digital - Noida,632,"data scientist,python,Machine Learning,ML,Data science ",Noida(Sector-63 Noida),Openings: 2,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Dainik-Bhaskar-Digital-Noida-DB-Corp-Ltd-Noida-Sector-63-Noida-3-to-6-years-210917002946
36,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Senior-Data-Scientist-Noida-Uttar-Pradesh-Optum-a-UnitedHealth-Group-Company-Noida-5-to-8-years-041017900602,Posted: 15 days ago,Error,42,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Data-Scientist-Noida-Uttar-Pradesh-Optum-a-UnitedHealth-Group-Company-Noida-5-to-8-years-041017900602
37,WEBSYM SOLUTIONS PRIVATE LIMITED.,Software Developer,,5 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,41,https://www.naukri.com/job-listings-Senior-Data-Scientist-for-Immediate-Start-WEBSYM-SOLUTIONS-PRIVATE-LIMITED-Pune-5-to-8-years-220917002864,Posted 26 days ago,Senior Data Scientist for Immediate Start,414,"Data Governance,Data Science,Data Visualization,Data Analytics,Data Quality,Comparative Analysis,Algorithms ",Pune,Openings: 2,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Senior-Data-Scientist-for-Immediate-Start-WEBSYM-SOLUTIONS-PRIVATE-LIMITED-Pune-5-to-8-years-220917002864
38,Samsung India Electronics Pvt. Ltd.,Technical Architect,,6 - 11 yrs,"IT Software - eCommerce   ,     Internet Technologies",Consumer Electronics  /    Appliances  /    Durables,163,https://www.naukri.com/job-listings-Data-Scientist-Samsung-India-Electronics-Pvt-Ltd-Chennai-6-to-11-years-180917007138,Posted 31 days ago,Data Scientist,1184,"r,python,machine learning,data mining,predictive modeling,forcasting,sql script ",Chennai,Openings: 2,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Samsung-India-Electronics-Pvt-Ltd-Chennai-6-to-11-years-180917007138
39,Error,,,Error,,,17,https://www.naukri.com/job-listings-Data-Scientist-Cognitive-Computing-IBM-India-Pvt-Limited-India-2-to-5-years-250917901821,Posted: 21 days ago,Error,30,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Scientist-Cognitive-Computing-IBM-India-Pvt-Limited-India-2-to-5-years-250917901821
40,Confidential,Software Developer,,2 - 4 yrs,IT Software - Other,IT-Software  /    Software Services,701,https://www.naukri.com/job-listings-Opening-for-Data-Scientist-Bangalore-Confidential-Bengaluru-2-to-4-years-310117006596,Posted 22 days ago,"Job Opening for Data Scientist, Bangalore",1500+,"Excel,R,Machine Learning,SAS,SPSS,Data Analysis,Python,Tableau,Analytics,Big Data ",Bengaluru,Openings: 2,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,,https://www.naukri.com/job-listings-Opening-for-Data-Scientist-Bangalore-Confidential-Bengaluru-2-to-4-years-310117006596
41,Information Dynamics India Pvt Ltd,Database Architect/Designer,,4 - 9 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,58,https://www.naukri.com/job-listings-Data-Scientist-Chennai-Information-Dynamics-India-Pvt-Ltd-Chennai-4-to-9-years-250917005615,Posted 24 days ago,Data Scientist - Chennai,386,"Spark,Hive,SCALA,Data Science,Machine Learning,Big Data,C,Java,Python,R ",Chennai,Openings: 2,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Chennai-Information-Dynamics-India-Pvt-Ltd-Chennai-4-to-9-years-250917005615
42,INNOVIZANT ANALYTICS PRIVATE LIMITED,Project Lead,,15 - 18 yrs,IT Software - Other,IT-Software  /    Software Services,37,https://www.naukri.com/job-listings-Data-Scientist-INNOVIZANT-ANALYTICS-PRIVATE-LIMITED-Noida-15-to-18-years-011017000467,Posted 15 days ago,Data Scientist,776,"bigdata,artificial intelligence,datamining,cognitive learning,cloud,regression,etl,mdm,dg,dq,Visualization ",Noida,Openings: 1,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Educational and Professional Credentials Required: Good to have : Bachelor deree preferably from IIT/Masters degree preferably from IIM  Specialization or industry regarded certification in the area of Banking or Insurance OR in Data Management especially around Data Science would be a plusTravel Requirements: Occasional Travel to the USA for Business Development or New Business Initiation can be expected.  On a longer term infrequent travel to other ODC locations within India may also be needed.,,https://www.naukri.com/job-listings-Data-Scientist-INNOVIZANT-ANALYTICS-PRIVATE-LIMITED-Noida-15-to-18-years-011017000467
43,Error,,,Error,,,821,https://www.naukri.com/job-listings-Hiring-for-Data-Scientist-Mumbai-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-2-to-6-years-150917007670,Posted: 5 days ago,Error,935,Error,Error,Openings: 2,,,,"INR 10,00,000 - 16,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Hiring-for-Data-Scientist-Mumbai-Ace-Recruitment-and-Placment-Consultants-Pvt-Ltd-Mumbai-2-to-6-years-150917007670
44,Mirus Solutions Pvt Limited  hiring for Leading Financial Institution,Analytics Manager,,3 - 8 yrs,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,32,https://www.naukri.com/job-listings-Data-Scientist-Leading-Financial-Institution-Mirus-Solutions-Pvt-Limited-Mumbai-3-to-8-years-051017004922,Posted 14 days ago,Data Scientist - Leading Financial Institution,185,"banking,data science,machine learning,management skills,transition and manager skills ",Mumbai,Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Leading-Financial-Institution-Mirus-Solutions-Pvt-Limited-Mumbai-3-to-8-years-051017004922
45,Error,,,Error,,,839,https://www.naukri.com/job-listings-Data-Scientist-Process-Manager-Python-Machine-Learning-American-Express-Services-India-Pvt-Ltd-Delhi-NCR-Gurgaon-4-to-8-years-290817003932,Posted: 47 days ago,Error,843,Error,Error,,,,,"INR 7,00,000 - 14,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Scientist-Process-Manager-Python-Machine-Learning-American-Express-Services-India-Pvt-Ltd-Delhi-NCR-Gurgaon-4-to-8-years-290817003932
46,Spectraforce Technologies (India) Pvt. Ltd.,Solution Architect / Enterprise Architect,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,160,https://www.naukri.com/job-listings-Data-Scientist-Spectraforce-Technologies-India-Pvt-Ltd-Hyderabad-5-to-10-years-310817007415,Posted 48 days ago,Data Scientist,1043,"Big Data Analytics,SQL,Python,R,Social Media,Front End,Computer Science,Problem Solving ",Hyderabad,Openings: 2,,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Spectraforce-Technologies-India-Pvt-Ltd-Hyderabad-5-to-10-years-310817007415
47,Square Yards Consulting Private Limited,Data Analyst,,2 - 7 yrs,Analytics & Business Intelligence,Real Estate  /    Property,894,https://www.naukri.com/job-listings-Data-Scientist-Square-Yards-Square-Yards-Consulting-Private-Limited-Gurgaon-2-to-7-years-090917004154,Posted 37 days ago,Data Scientist | Square Yards,2000+,"linear regression,data extraction,data analysis,data mining,excel,logistic regression,machine learning,predictive analytics,cluster manager ",Gurgaon,Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Square-Yards-Square-Yards-Consulting-Private-Limited-Gurgaon-2-to-7-years-090917004154
48,Error,,,Error,,,3078+,https://www.naukri.com/job-listings-Data-Scientist-ExxonMobil-Limited-Bengaluru-1-to-5-years-020517004073,Posted: 34 days ago,Error,7191+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Scientist-ExxonMobil-Limited-Bengaluru-1-to-5-years-020517004073
49,Bayer CropScience Ltd.,Data Analyst,,5 - 8 yrs,Analytics & Business Intelligence,Pharma  /    Biotech  /    Clinical Research,65,https://www.naukri.com/job-listings-Data-Scientist-Bayer-CropScience-Ltd-Thane-5-to-8-years-310717001874,Posted 47 days ago,Data Scientist,740,"feasibility studying,data analysis,forescasting,survey analysis ",Thane,Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Bayer-CropScience-Ltd-Thane-5-to-8-years-310717001874
50,Serviont Global solutions Limited,Datawarehousing Technician,,7 - 11 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,86,https://www.naukri.com/job-listings-Data-Scientist-Hiring-in-Servion-Chennai-Serviont-Global-solutions-Limited-Chennai-7-to-11-years-280817004208,Posted 50 days ago,"Data Scientist Hiring in Servion, Chennai",1441,"Data Scientist,Data Analytics,R,Matlab,SAS ",Chennai,Openings: 2,,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-Hiring-in-Servion-Chennai-Serviont-Global-solutions-Limited-Chennai-7-to-11-years-280817004208
51,Error,,,Error,,,853,https://www.naukri.com/job-listings-Forecasting-R-Programming-Data-Scientist-in-Retail-or-FMCG-or-CPG-Accenture-Solutions-Pvt-Ltd-Delhi-NCR-Gurgaon-3-to-6-years-280817002943,Posted: 41 days ago,Error,1035,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Forecasting-R-Programming-Data-Scientist-in-Retail-or-FMCG-or-CPG-Accenture-Solutions-Pvt-Ltd-Delhi-NCR-Gurgaon-3-to-6-years-280817002943
52,Mystifly Consulting (India) Pvt. Ltd.,Data Analyst,,2 - 7 yrs,Analytics & Business Intelligence,Travel  /    Hotels  /    Restaurants  /    Airlines  /    Railways,784,https://www.naukri.com/job-listings-Data-Scientist-with-Mystifly-Mystifly-Consulting-India-Pvt-Ltd-Bengaluru-4th-Block-HBR-Layout-2-to-7-years-240817006691,Posted 50 days ago,Data Scientist with Mystifly,1384,"Data Mining,Machine Learning,Statistical Analysis,Business Process Optimization,Data Science,Data Analysis ",Bengaluru(4th Block HBR Layout),Openings: 4,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"You will be a good fit if you: Have a Masters degree in one of the following: Engineering, Statistics, Computer Science or other technical discipline with experience in data analysis  Have professional experience in data analytics for more than 2 years Have experience in developing and deploying models implementing MLAre experienced in SQL, Python or R Are well versed with any BI and visualization tools Have a good understanding of collaborative software development in an enterprise environmentCan express your ideas and thoughts in clearly to any audienceAre inquisitive, love to experiment and learn, and always looking out for improvement Are confident, affable, focused and calm.",,https://www.naukri.com/job-listings-Data-Scientist-with-Mystifly-Mystifly-Consulting-India-Pvt-Ltd-Bengaluru-4th-Block-HBR-Layout-2-to-7-years-240817006691
53,CitiusTech Healthcare Technology Pvt Ltd.,Software Developer,,5 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,46,https://www.naukri.com/job-listings-Looking-for-Data-Scientist-mumbai-CitiusTech-Healthcare-Technology-Pvt-Ltd-Mumbai-5-to-8-years-150917005943,Posted 34 days ago,Looking for Data Scientist (mumbai),408,"Project Leading,Data Mining,SCOPE,Analytics,Machine Learning,Statistical Analysis,Data Modeling,Project Management,Internal Communication ",Mumbai,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Looking-for-Data-Scientist-mumbai-CitiusTech-Healthcare-Technology-Pvt-Ltd-Mumbai-5-to-8-years-150917005943
54,ENQOS SOFTWARE TECHNOLOGIES PRIVATE LIMITED,Software Developer,,3 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,104,https://www.naukri.com/job-listings-Great-Opportunity-for-Data-Scientist-chennai-ENQOS-SOFTWARE-TECHNOLOGIES-PRIVATE-LIMITED-Chennai-Perungudi-3-to-6-years-130917004912,Posted 36 days ago,Great Opportunity for Data Scientist-chennai,774,"OOP,Python,Java,Machine Learning,R,Analytics,Digital Marketing,Data Science,Big Data,Open Office ",Chennai(Perungudi),Openings: 3,,Programming & Design,"INR  8,00,000 - 18,00,000 P.A.","8,00,000 - 18,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Great-Opportunity-for-Data-Scientist-chennai-ENQOS-SOFTWARE-TECHNOLOGIES-PRIVATE-LIMITED-Chennai-Perungudi-3-to-6-years-130917004912
55,V-Assist Services Private Limited,Manager - Market Research /  Consumer Insights / Industry Analysis,,3 - 5 yrs,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Travel  /    Hotels  /    Restaurants  /    Airlines  /    Railways,113,https://www.naukri.com/job-listings-Data-Scientist-V-Assist-Services-Private-Limited-Mumbai-Lower-Parel-3-to-5-years-110917003035,Posted 38 days ago,Data Scientist,637,"Google Analytics,Data Analysis,Google AdWords,Excel,Data Mining,Data Analytics,Data Collection ",Mumbai(Lower Parel),Openings: 1,,Marketing,"INR  15,00,000 - 20,00,000 P.A. NA","15,00,000 - 20,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-V-Assist-Services-Private-Limited-Mumbai-Lower-Parel-3-to-5-years-110917003035
56,Error,,,Error,,,31,https://www.naukri.com/job-listings-Wireless-Data-Scientist-machine-Learning-Infinite-Computer-Solutions-India-Ltd-Chennai-5-to-10-years-070917004899,Posted: 38 days ago,Error,103,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Wireless-Data-Scientist-machine-Learning-Infinite-Computer-Solutions-India-Ltd-Chennai-5-to-10-years-070917004899
57,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Machine-Learning-Scientist-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-2-to-6-years-161017901863,Posted: 2 days ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Machine-Learning-Scientist-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-2-to-6-years-161017901863
58,Error,,,Error,,,10+,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-9-years-161017901836,Posted: 1 day ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-9-years-161017901836
59,Error,,,Error,,,10+,https://www.naukri.com/job-listings-Sr-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-4-to-9-years-161017902063,Posted: 1 day ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-4-to-9-years-161017902063
60,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-5-to-10-years-161017902052,Posted: 1 day ago,Error,Less than 10,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-5-to-10-years-161017902052
61,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Sr-Applied-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-2-to-6-years-161017901838,Posted: 2 days ago,Error,16,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Applied-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-2-to-6-years-161017901838
62,Cognizant Technology Solutions India Ltd,Team Leader -(NonTechnical),,8 - 9 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",BPO  /    Call Centre  /    ITES,521,https://www.naukri.com/job-listings-Cognizant-is-Hiring-for-Data-Scientist-Hyderabad-chennai-bangalore-Cognizant-Technology-Solutions-India-Ltd-Bengaluru-Chennai-Hyderabad-8-to-9-years-260917003558,Posted 23 days ago,"Cognizant is Hiring for Data Scientist - Hyderabad,chennai,bangalore",2000+,"pattern recognition,machine learning,sales,r,digital marketing,contact center,sas programmer,sas program,statistics program,tableau programmer,tableau software programmer ","Bengaluru,    Chennai,    Hyderabad",Openings: 10,,Voice,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Cognizant-is-Hiring-for-Data-Scientist-Hyderabad-chennai-bangalore-Cognizant-Technology-Solutions-India-Ltd-Bengaluru-Chennai-Hyderabad-8-to-9-years-260917003558
63,Error,,,Error,,,101,https://www.naukri.com/job-listings-Advance-Engineer-II-Data-Scientist-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-2-to-5-years-170717901199,Posted: 27 days ago,Error,203,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Advance-Engineer-II-Data-Scientist-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-2-to-5-years-170717901199
64,For a MNC Client,Team Lead/Technical Lead,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,101,https://www.naukri.com/job-listings-Data-Scientist-1-10-Years-Exp-Immediate-Chennai-For-a-MNC-Client-Chennai-5-to-10-years-280917006086,Posted 21 days ago,Data Scientist - 1 - 10 Years Exp - Immediate @ Chennai,396,"text mining,nlp,data science,machine learning,java,python,sas,bigdata,statistics,analytics,R ",Chennai,,,Programming & Design,"INR  6,00,000 - 12,00,000 P.A.","6,00,000 - 12,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-1-10-Years-Exp-Immediate-Chennai-For-a-MNC-Client-Chennai-5-to-10-years-280917006086
65,Error,,,Error,,,79,https://www.naukri.com/job-listings-Senior-Engineer-I-Data-Scientist-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-6-years-170717901196,Posted: 30 days ago,Error,154,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Engineer-I-Data-Scientist-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-6-years-170717901196
66,Error,,,Error,,,90,https://www.naukri.com/job-listings-Data-Scientist-Peoplefy-Infosolutions-Pvt-Ltd-Pune-4-to-9-years-071017003541,Posted: 12 days ago,Error,59,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Scientist-Peoplefy-Infosolutions-Pvt-Ltd-Pune-4-to-9-years-071017003541
67,SCG Placements,Data Analyst,,3 - 7 yrs,Analytics & Business Intelligence,Media  /    Entertainment  /    Internet,95,https://www.naukri.com/job-listings-Data-Scientist-SCG-Placements-Delhi-NCR-3-to-7-years-051017003570,Posted 1 day ago,Data Scientist,292,"Predictive Modeling,Model Validation,Data Scientist,R,Python,SAS,Machine Learning,,data mining,data analysis,statistical analysis,statistical modeling ",Delhi NCR,,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Scientist-SCG-Placements-Delhi-NCR-3-to-7-years-051017003570
68,Error,,,Error,,,75,https://www.naukri.com/job-listings-Data-Scientist-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Chennai-3-to-7-years-041017006096,Posted: 15 days ago,Error,60,Error,Error,,,,,"INR 7,00,000 - 17,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Scientist-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Chennai-3-to-7-years-041017006096
69,Error,,,Error,,,74,https://www.naukri.com/job-listings-Advisory-Data-Scientist-PricewaterhouseCoopers-Service-Delivery-CenterKolkata-Private-Limited-Kolkata-2-to-4-years-280817901440,Posted: 50 days ago,Error,221,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Advisory-Data-Scientist-PricewaterhouseCoopers-Service-Delivery-CenterKolkata-Private-Limited-Kolkata-2-to-4-years-280817901440
