,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG
29,https://www.naukri.com/job-listings-Urgent-Requirement-for-a-Data-Scientist-M-S-Myriad-Consuting-Navi-Mumbai-2-to-5-years-131017003642,M/S. Myriad Consuting  hiring for Hireajackal,Other,Doctorate Not Required,2 - 5 yrs,Analytics & Business Intelligence,Strategy  /    Management Consulting Firms,15,https://www.naukri.com/job-listings-Urgent-Requirement-for-a-Data-Scientist-M-S-Myriad-Consuting-Navi-Mumbai-2-to-5-years-131017003642?src=jobsearchDesk&sid=15083094317409&xp=42,Posted 5 days ago,Urgent Requirement for a Data Scientist,143,"data scientist,senior data scientist,decision scientist,kmeans,svm,machine learning,natural language processing,ml,nlp,data modeling,data analysis,data visualization,web scrapping ",Navi Mumbai,Openings: 1,Post Graduation Not Required,Other,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Strong experience in Machine Learning and Natural Language ProcessingIf interested, kindly mail your updated CV on kshitija.pradhan@hireajackal.com or call on 829 189 7343",Any Graduate
30,https://www.naukri.com/job-listings-Software-Engineer-data-Scientist-Client-Of-Sampoorna-Mumbai-2-to-5-years-121017901025,Client Of Sampoorna,Software Developer,,2 - 5 yrs,IT Software - Other,IT-Software  /    Software Services,25,https://www.naukri.com/job-listings-Software-Engineer-data-Scientist-Client-Of-Sampoorna-Mumbai-2-to-5-years-121017901025?src=jobsearchDesk&sid=15083094317409&xp=45,Posted 6 days ago,Software Engineer (data Scientist),145,"Data Scientist,R,Python ",Mumbai,,"MCA - Computers, MS/M.Sc(Science) - Computers, Other, M.Tech - Computers, Other Engineering",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Candidate Experience Should Be : 2 To 5 Candidate Degree Should Be : BE-Comp/ IT, BE-Other, BTech-Comp/ IT, BTech-Other, MCA, MCM, MCS, ME-Comp/ IT, ME-Other, MIS, MIT, MSc-Comp/ IT, MS-Comp/ IT, MSc-Other, MS-Other, MTech-Comp/ IT, MTech-Other",B.Tech/B.E. - Computers
31,https://www.naukri.com/job-listings-Data-Scientist-KPO-Premium-Chennai-3-to-8-years-121017900418,Premium  hiring for Client of Red Rock,Data Analyst,Doctorate Not Required,3 - 8 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,Less than 10,https://www.naukri.com/job-listings-Data-Scientist-KPO-Premium-Chennai-3-to-8-years-121017900418?src=jobsearchDesk&sid=15083094317409&xp=46,Posted 5 days ago,Data Scientist - KPO,151,"java,c++,php,mysql,neural networks,artificial intelligence,python,Data Analyst,R,SAS,MATLAB,SPSS,CPLEX,GAMS,Gauss,VBA,Tableau,Spotfire ",Chennai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
32,https://www.naukri.com/job-listings-Senior-Data-Scientist-KPO-Premium-Chennai-5-to-10-years-121017900417,Premium  hiring for Client of Red Rock,Data Analyst,Doctorate Not Required,5 - 10 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,Less than 10,https://www.naukri.com/job-listings-Senior-Data-Scientist-KPO-Premium-Chennai-5-to-10-years-121017900417?src=jobsearchDesk&sid=15083094317409&xp=47,Posted 5 days ago,Senior Data Scientist - KPO,127,"java,c++,php,mysql,neural networks,artificial intelligence,python,open source,machine learning,data analyst,data scientist,vba,tableau,spotfire,r,sas,matlab,spss ",Chennai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
33,https://www.naukri.com/job-listings-Data-Scientist-senior-Data-Scientist-Advanced-Analytics-Consulting-F-Premium-Chennai-3-to-8-years-121017900413,Premium  hiring for Client of Red Rock,Data Analyst,Doctorate Not Required,3 - 8 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Data-Scientist-senior-Data-Scientist-Advanced-Analytics-Consulting-F-Premium-Chennai-3-to-8-years-121017900413?src=jobsearchDesk&sid=15083094317409&xp=48,Posted 5 days ago,Data Scientist/senior Data Scientist - Advanced Analytics Consulting F,263,"Hadoop,R,Hive,SQL,SAS,Java,Python,Linear Regression,Machine Learning,Text Analytics,Data Analyst,Perl,C++,Hbase,MAPR ",Chennai,,"MS/M.Sc(Science) - Any Specialization, M.Tech - Any Specialization",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,B.Tech/B.E. - Any Specialization
34,https://www.naukri.com/job-listings-Data-Scientist-Analytics-Firm-Premium-Mumbai-2-to-7-years-121017900371,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,2 - 7 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,49,https://www.naukri.com/job-listings-Data-Scientist-Analytics-Firm-Premium-Mumbai-2-to-7-years-121017900371?src=jobsearchDesk&sid=15083094317409&xp=49,Posted 5 days ago,Data Scientist - Analytics Firm,199,"hadoop,java,python,algorithms,big data,data science,r,algorithm development,advanced analytics,data scientist,Statistics,Data Analytics,Data Management,Statistical Modeling ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
35,https://www.naukri.com/job-listings-Senior-Reporting-Analyst-Data-Scientist-Consulting-Firm-Premium-Chennai-3-to-6-years-121017900359,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,3 - 6 yrs,Analytics & Business Intelligence,Strategy  /    Management Consulting Firms,27,https://www.naukri.com/job-listings-Senior-Reporting-Analyst-Data-Scientist-Consulting-Firm-Premium-Chennai-3-to-6-years-121017900359?src=jobsearchDesk&sid=15083094317409&xp=50,Posted 6 days ago,Senior Reporting Analyst - Data Scientist - Consulting Firm,154,"Excel,Analytics,Statistics,Data Mining,Regression Analysis,Data Management,Big Data,Statistical Software,Operations Leadership,MS SQL,Senior Reporting Analyst,SQL,Data Visualization,Predictive analytics,Machine Learning,Data Scientist ",Chennai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"Any Graduate - Any Specialization, B.Sc - Maths, Statistics, B.A - Maths, Statistics"
36,https://www.naukri.com/job-listings-Data-Scientist-Digital-Intelligence-COE-Courier-Services-Premium-Mumbai-2-to-7-years-121017900183,Premium  hiring for Red Rock,Data Analyst,Doctorate Not Required,2 - 7 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,20,https://www.naukri.com/job-listings-Data-Scientist-Digital-Intelligence-COE-Courier-Services-Premium-Mumbai-2-to-7-years-121017900183?src=jobsearchDesk&sid=15083094317409&xp=51,Posted 5 days ago,Data Scientist - Digital Intelligence - COE - Courier Services,235,"Hadoop,Hive,Data Analysis,Advanced Excel,SAS,Oozie,Flume,SQL,Sqoop,STATA,Data Scientist,Digital Intelligence ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
37,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-Premium-Mumbai-3-to-6-years-111017901148,Premium  hiring for The Hiring Story,Data Analyst,Doctorate Not Required,3 - 6 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,26,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-Premium-Mumbai-3-to-6-years-111017901148?src=jobsearchDesk&sid=15083094944865&xp=1,Posted 6 days ago,Data Scientist - ETL/ Analytics,253,"Data Science,Machine Learning,SQL,Python,R,ETL,Statistics,Analytics,Data Scientist ",Mumbai,,Any Postgraduate,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
38,https://www.naukri.com/job-listings-Manager-senior-Manager-Cyber-Security-Data-Scientist-Premium-Mumbai-6-to-11-years-111017901098,Premium  hiring for Client of Contactx Resource Management,System Security,Doctorate Not Required,6 - 11 yrs,"IT Software - DBA   ,     Datawarehousing",Strategy  /    Management Consulting Firms,Less than 10,https://www.naukri.com/job-listings-Manager-senior-Manager-Cyber-Security-Data-Scientist-Premium-Mumbai-6-to-11-years-111017901098?src=jobsearchDesk&sid=15083094944865&xp=3,Posted 6 days ago,Manager/senior Manager - Cyber Security Data Scientist,151,"data science,data modeling,data analysis,cyber security,data scientist,data analytics,data management,Statistical Modeling ",Mumbai,,Any Postgraduate - Any Specialization,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
39,https://www.naukri.com/job-listings-Data-Scientist-Python-r-Premium-Mumbai-2-to-5-years-121017900047,Premium  hiring for The Hiring Story,Data Analyst,Doctorate Not Required,2 - 5 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,29,https://www.naukri.com/job-listings-Data-Scientist-Python-r-Premium-Mumbai-2-to-5-years-121017900047?src=jobsearchDesk&sid=15083094944865&xp=5,Posted 5 days ago,Data Scientist - Python/r,280,"data analysis,data mining,data collection,r,research,database architecture,python,matlab,sql,data visualisation ",Mumbai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Education & Experiences:- Bachelors Degree in Computer Science/Mathematics from recognised University- 3+ years of experience in Data Science and Analytics- Past experience with data visualisation and application- Good scripting and programming skills- Competency in creating and giving presentations- Strong communication and time-management skills Technical Skills:Languages: English (Fluent); Strong Verbal and Written Communication ComputerLanguages & Skills: Python (NumPy), R/Matlab, SQL and NonSQL Databases (Mongo, Cassandra, etc.),Data Visualisation Tools (D3.js, Kibana, Tableau), MS Office.","B.Tech/B.E. - Computers, B.Sc - Computers, Maths"
40,https://www.naukri.com/job-listings-Data-Scientist-R-python-machine-Learning-Premium-Bengaluru-2-to-4-years-111017901620,Premium  hiring for Spurrin Innovation Pvt Ltd,Data Analyst,Doctorate Not Required,2 - 4 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,151,https://www.naukri.com/job-listings-Data-Scientist-R-python-machine-Learning-Premium-Bengaluru-2-to-4-years-111017901620?src=jobsearchDesk&sid=15083094944865&xp=7,Posted 5 days ago,Data Scientist - R/python/machine Learning,655,"deep learning,machine learning,r,python,model development,algorithms,data analysis,model validation,ai,optimization algorithms ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
41,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-101017901328,HuQuo,Data Analyst,Doctorate Not Required,2 - 5 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,62,https://www.naukri.com/job-listings-Data-Scientist-Python-BFS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-101017901328?src=jobsearchDesk&sid=15083094944865&xp=8,Posted 6 days ago,Data Scientist - Python - BFS,439,"Python,Text Mining,Data Structures ","Delhi NCR,    Gurgaon",,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
42,https://www.naukri.com/job-listings-Data-Scientist-EYGBS-India-Private-Limited-Trivandrum-5-to-10-years-091017005966,EYGBS (India) Private Limited,Database Architect/Designer,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,30,https://www.naukri.com/job-listings-Data-Scientist-EYGBS-India-Private-Limited-Trivandrum-5-to-10-years-091017005966?src=jobsearchDesk&sid=15083094944865&xp=10,Posted 9 days ago,Data Scientist,457,"text mining,machine learning,Python,R,Big Data Developer ",Trivandrum,Openings: 1,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
43,https://www.naukri.com/job-listings-Senior-Manager-Manager-Data-Scientist-Crescendo-Global-Services-Mumbai-3-to-8-years-141017001537,Crescendo Global Services,Analytics Manager,Any Doctorate - Any Specialization,3 - 8 yrs,Analytics & Business Intelligence,Media  /    Entertainment  /    Internet,14,https://www.naukri.com/job-listings-Senior-Manager-Manager-Data-Scientist-Crescendo-Global-Services-Mumbai-3-to-8-years-141017001537?src=jobsearchDesk&sid=15083094944865&xp=13,Posted 4 days ago,Senior Manager/ Manager- Data Scientist,194,"Deep Learning,R,Data Science,Spark,Machine Learning,Python,Statistical Modeling,Big Data,SCALA,Team Operations ",Mumbai,,"MBA/PGDM - Any Specialization, M.Tech - Any Specialization",Analytics & BI,"INR  12,00,000 - 18,00,000 P.A.","12,00,000 - 18,00,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Any Specialization
44,https://www.naukri.com/job-listings-Urgent-Opening-For-Software-Engineer-data-Scientist-for-MNC-Mumbai-Amal-Info-System-Pvt-ltd-Mumbai-3-to-7-years-141017000707,Amal Info System Pvt ltd,Software Developer,Doctorate Not Required,3 - 7 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Urgent-Opening-For-Software-Engineer-data-Scientist-for-MNC-Mumbai-Amal-Info-System-Pvt-ltd-Mumbai-3-to-7-years-141017000707?src=jobsearchDesk&sid=15083094944865&xp=14,Posted 4 days ago,Urgent Opening For Software Engineer(data Scientist) for MNC Mumbai,196,"Software Engineering,Data Scientist,python ",Mumbai,,Any Postgraduate - Any Specialization,Programming & Design,"INR  9,00,000 - 18,00,000 P.A.","9,00,000 - 18,00,000 P.A.",Please refer to the Job description above,Any Graduate - Any Specialization
45,https://www.naukri.com/job-listings-Manager-Data-Scientist-for-an-Internet-Company-Talentfair-Consultancy-Private-Limited-Mumbai-Tardeo-3-to-8-years-111017006409,Talentfair Consultancy Private Limited,Data Analyst,,3 - 8 yrs,Analytics & Business Intelligence,Media  /    Entertainment  /    Internet,17,https://www.naukri.com/job-listings-Manager-Data-Scientist-for-an-Internet-Company-Talentfair-Consultancy-Private-Limited-Mumbai-Tardeo-3-to-8-years-111017006409?src=jobsearchDesk&sid=15083094944865&xp=15,Posted 7 days ago,Manager - Data Scientist for an Internet Company,140,"Data scientist,big data,BI ",Mumbai(Tardeo),Openings: 1,MS/M.Sc(Science) - Statistics,Analytics & BI,"INR  13,00,000 - 14,00,000 P.A. Salary is not a constraint for the right candidate","13,00,000 - 14,00,000 P.A.",Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, B.Sc - Statistics"
46,https://www.naukri.com/job-listings-Hiring-For-Data-Scientist-New-Horizons-Noida-Sector-3-Noida-3-to-8-years-111017003511,New Horizons  hiring for MNC- DATA Scientist,Data Analyst,Any Doctorate - Any Specialization,3 - 8 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,31,https://www.naukri.com/job-listings-Hiring-For-Data-Scientist-New-Horizons-Noida-Sector-3-Noida-3-to-8-years-111017003511?src=jobsearchDesk&sid=15083094944865&xp=16,Posted 7 days ago,Hiring For Data Scientist,182,"big data,data analyst,data scientist,business analyst ",Noida(Sector-3 Noida),Openings: 1,,Analytics & BI,"INR  6,00,000 - 13,00,000 P.A.","6,00,000 - 13,00,000 P.A.",Please refer to the Job description above,
47,https://www.naukri.com/job-listings-DATA-Scientist-Required-EXP-ON-SAS-Python-R-AI-ML-NLP-IN-Gurgaon-Hire-Q-Consulting-Gurgaon-3-to-7-years-141017003500,Hire Q Consulting  hiring for Client in gurgaon,Data Analyst,,3 - 7 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,67,https://www.naukri.com/job-listings-DATA-Scientist-Required-EXP-ON-SAS-Python-R-AI-ML-NLP-IN-Gurgaon-Hire-Q-Consulting-Gurgaon-3-to-7-years-141017003500?src=jobsearchDesk&sid=15083094944865&xp=17,Posted 4 days ago,"DATA Scientist Required EXP. ON SAS, Python, R, AI, ML, NLP IN Gurgaon",357,""" ; natural language processing"" ;,nlp,machine learning,r,python,sas,artificial intellegence,text analytics,text data analytics,text data modeling ",Gurgaon,Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"*Experience working in Data Science and Natural Language Processing
*Deep Knowledge with Big Data and predictive modelling
*Experience with command-line scripting, data structures and algorithms and ability to work on linux environment",Any Graduate - Any Specialization
